UID,주거 형태,연간 소득,현재 직장 근속 연수,체납 세금 압류 횟수,개설된 신용계좌 수,신용 거래 연수,최대 신용한도,신용 문제 발생 횟수,마지막 연체 이후 경과 개월 수,개인 파산 횟수,대출 목적,대출 상환 기간,현재 대출 잔액,현재 미상환 신용액,월 상환 부채액,신용 점수,채무 불이행 여부
TRAIN_01096,월세,1713240,10년 이상,0,15,15.9,1025572.5,0,5,0,부채 통합,단기 상환,467161.5,465330,22854,791,0
TRAIN_01097,주택 담보 대출 (거주 중),2302126.5,5년,0,10,23.7,1222111.5,0,5,0,기타,장기 상환,1093909.5,165850.5,19726.5,600,0
TRAIN_01098,월세,3810786,8년,1,13,31,1070857.5,1,69,3,주택 개보수,단기 상환,301189.5,365491.5,28681.5,809,1
TRAIN_01099,자가,1764043.5,2년,0,13,21.6,836206.5,0,27,0,부채 통합,장기 상환,505452,1371174,28234.5,720,0
TRAIN_01100,월세,1496854.5,2년,0,4,13.2,512523,0,17,0,부채 통합,단기 상환,104937,59124,6061.5,684,0
TRAIN_01101,주택 담보 대출 (거주 중),4441201.5,10년 이상,0,15,18.3,5662360.5,0,27,0,부채 통합,단기 상환,529845,1122678,55159.5,800,0
TRAIN_01102,월세,936823.5,10년 이상,0,10,11.1,1019895,0,16,0,부채 통합,장기 상환,754228.5,408297,18657,720,0
TRAIN_01103,주택 담보 대출 (거주 중),1404316.5,5년,0,11,13.1,1162711.5,0,12,0,기타,장기 상환,540793.5,59518.5,3964.5,715,0
TRAIN_01104,주택 담보 대출 (거주 중),1585146,5년,0,11,35.6,1078321.5,0,32,0,부채 통합,장기 상환,699976.5,506274,36264,704,1
TRAIN_01105,월세,2023275,3년,0,12,13.5,912375,0,6,0,부채 통합,단기 상환,262338,455595,12196.5,798,0
TRAIN_01106,월세,1029552,2년,0,4,13.7,180706.5,0,12,0,자동차 구매,단기 상환,277959,254596.5,4728,791,0
TRAIN_01107,월세,421311,10년 이상,0,12,11.6,697341,0,12,0,부채 통합,단기 상환,163782,495138,13621.5,769,0
TRAIN_01108,주택 담보 대출 (거주 중),1244434.5,7년,1,15,12,636120,2,78,0,주택 개보수,단기 상환,811125,368203.5,39508.5,689,1
TRAIN_01109,자가,2438310,7년,0,17,19.1,4392513,0,8,0,부채 통합,장기 상환,1295005.5,924874.5,40348.5,804,0
TRAIN_01110,주택 담보 대출 (거주 중),780112.5,5년,0,18,11.8,588480,1,5,0,부채 통합,단기 상환,413598,400246.5,2497.5,802,1
TRAIN_01111,자가,3681535.5,2년,1,7,12.5,447715.5,2,9,0,부채 통합,단기 상환,318325.5,172258.5,23385,793,0
TRAIN_01112,월세,1630767,10년 이상,0,8,24,1165806,0,33,0,부채 통합,단기 상환,452154,524011.5,24729,776,1
TRAIN_01113,자가,875245.5,8년,0,9,25.5,726313.5,0,21,0,부채 통합,단기 상환,260067,121878,9615,709,1
TRAIN_01114,월세,1375189.5,8년,0,12,33.1,351774,2,20,3,부채 통합,단기 상환,262405.5,60414,13462.5,725,0
TRAIN_01115,자가,1320514.5,3년,0,11,16.5,414193.5,0,14,0,기타,단기 상환,226047,94794,4012.5,744,0
TRAIN_01116,주택 담보 대출 (거주 중),5243808,5년,0,24,23.9,3971680.5,0,6,0,부채 통합,장기 상환,545667,783610.5,41469,645,0
TRAIN_01117,주택 담보 대출 (거주 중),4787098.5,7년,0,13,39.9,1047951,1,38,0,부채 통합,단기 상환,375424.5,396727.5,27916.5,791,1
TRAIN_01118,월세,2635723.5,10년 이상,1,11,20.4,942832.5,3,19,0,부채 통합,단기 상환,526047,110523,5488.5,767,1
TRAIN_01119,월세,1394766,10년 이상,1,8,15.6,435378,2,54,0,부채 통합,단기 상환,1217274,421600.5,12364.5,755,1
TRAIN_01120,자가,1549062,1년,0,8,8.8,523711.5,0,10,0,부채 통합,장기 상환,233043,129471,24051,735,0
TRAIN_01121,월세,1631800.5,9년,0,15,13.7,545763,1,6,1,부채 통합,단기 상환,348907.5,368388,32256,727,1
TRAIN_01122,월세,2204032.5,10년 이상,0,18,12.9,1482316.5,0,36,0,부채 통합,단기 상환,510192,467485.5,11227.5,696,1
TRAIN_01123,주택 담보 대출 (거주 중),2342839.5,3년,0,19,19.5,981613.5,0,17,0,기타,장기 상환,510367.5,184095,26418,673,0
TRAIN_01124,월세,564919.5,2년,0,8,15.1,605425.5,0,42,0,부채 통합,단기 상환,130716,94618.5,2227.5,762,0
TRAIN_01125,주택 담보 대출 (거주 중),2274598.5,9년,0,8,17.4,107881.5,0,38,0,주택 개보수,장기 상환,693748.5,36411,24390,718,0
TRAIN_01126,주택 담보 대출 (거주 중),1839877.5,2년,0,16,14.8,3511975.5,0,32,0,부채 통합,장기 상환,564148.5,546732,10399.5,695,1
TRAIN_01127,월세,926896.5,10년 이상,0,12,13.8,696286.5,0,74,0,부채 통합,단기 상환,166993.5,373302,9589.5,795,0
TRAIN_01128,월세,1336660.5,2년,0,5,12.4,17901,0,39,0,부채 통합,단기 상환,271398,31302,4447.5,787,0
TRAIN_01129,월세,874975.5,10년 이상,0,9,29.9,781363.5,0,11,0,기타,단기 상환,192375,117307.5,8109,716,0
TRAIN_01130,월세,1318365,10년 이상,0,12,16.8,903976.5,0,35,0,기타,단기 상환,327726,38766,10542,740,0
TRAIN_01131,주택 담보 대출 (거주 중),3708055.5,4년,0,14,16.2,3496096.5,0,36,0,부채 통합,장기 상환,180457.5,995184,16653,649,1
TRAIN_01132,주택 담보 대출 (거주 중),1949950.5,10년 이상,0,14,21.6,547447.5,1,15,0,주택 개보수,단기 상환,372409.5,145569,25038,753,0
TRAIN_01133,주택 담보 대출 (거주 중),1570866,2년,0,13,18.5,1017259.5,2,30,0,부채 통합,장기 상환,525010.5,174601.5,31297.5,727,1
TRAIN_01134,주택 담보 대출 (거주 중),5380903.5,10년 이상,0,18,31.3,6572463,0,8,0,주택 개보수,장기 상환,398778,559269,37461,638,0
TRAIN_01135,자가,10536120,7년,0,18,14.4,1574905.5,0,27,0,부채 통합,장기 상환,980686.5,1201677,45282,802,1
TRAIN_01136,주택 담보 대출 (거주 중),1620318,2년,0,6,16.8,0,0,6,0,부채 통합,단기 상환,162228,132633,29074.5,800,0
TRAIN_01137,자가,2246346,7년,1,19,18.7,1479198,1,57,0,부채 통합,장기 상환,457134,541074,25870.5,733,1
TRAIN_01138,주택 담보 대출 (거주 중),2158618.5,5년,0,3,29.6,0,0,14,0,기타,장기 상환,515569.5,123987,18942,562,0
TRAIN_01139,월세,1730976,10년 이상,0,8,21.2,754003.5,0,8,0,부채 통합,단기 상환,346293,138610.5,16752,700,0
TRAIN_01140,주택 담보 대출 (거주 중),2888133,10년 이상,0,10,30.2,735807,1,17,0,부채 통합,단기 상환,556855.5,211890,33556.5,705,0
TRAIN_01141,주택 담보 대출 (거주 중),2217967.5,10년 이상,1,13,28.1,789144,1,22,0,주택 개보수,단기 상환,279810,213927,11593.5,793,0
TRAIN_01142,주택 담보 대출 (거주 중),4614213,10년 이상,0,8,40.5,4330432.5,0,9,0,주택 개보수,장기 상환,1109662.5,851668.5,30489,716,0
TRAIN_01143,주택 담보 대출 (비거주 중),1327005,10년 이상,0,10,11.7,416829,0,10,0,부채 통합,장기 상환,414718.5,296205,40036.5,784,0
TRAIN_01144,자가,1146766.5,9년,0,12,20.5,760662,0,52,0,기타,단기 상환,169803,274792.5,28453.5,729,0
TRAIN_01145,월세,1695514.5,10년 이상,0,11,19.3,907548,4,73,0,부채 통합,단기 상환,276828,166399.5,19557,796,0
TRAIN_01146,월세,1340526,1년 미만,0,10,12.6,454876.5,0,71,0,부채 통합,단기 상환,238461,115320,0,731,0
TRAIN_01147,자가,2072071.5,2년,0,8,25.6,899385,0,22,0,부채 통합,단기 상환,504808.5,74298,1873.5,785,0
TRAIN_01148,월세,1397520,10년 이상,0,12,16.8,155008.5,3,24,0,부채 통합,단기 상환,157539,345090,67282.5,796,0
TRAIN_01149,월세,1598317.5,10년 이상,0,10,15.1,493315.5,1,44,0,부채 통합,단기 상환,284676,237915,23271,731,0
TRAIN_01150,월세,1447911,9년,0,20,15,1218853.5,1,37,1,부채 통합,단기 상환,444667.5,465868.5,28770,755,0
TRAIN_01151,월세,4597395,10년 이상,0,13,16.7,1091856,0,5,0,부채 통합,단기 상환,343530,869994,26121,798,1
TRAIN_01152,월세,3616539,10년 이상,1,12,30.4,1320145.5,2,25,0,부채 통합,단기 상환,525217.5,100924.5,32629.5,813,1
TRAIN_01153,자가,1838439,6년,0,12,19.8,920745,0,9,0,기타,장기 상환,533821.5,480678,21036,695,1
TRAIN_01154,자가,962662.5,1년 미만,0,15,14.4,444297,1,18,0,부채 통합,장기 상환,346834.5,55908,10429.5,689,1
TRAIN_01155,월세,1911012,3년,0,12,17.6,877020,0,60,0,부채 통합,단기 상환,372636,145491,8500.5,813,1
TRAIN_01156,자가,1014358.5,4년,0,5,12,215763,2,29,0,부채 통합,단기 상환,286254,58027.5,28207.5,760,0
TRAIN_01157,주택 담보 대출 (거주 중),3302478,6년,0,18,18,1026909,0,12,0,부채 통합,단기 상환,552271.5,443724,34848,733,0
TRAIN_01158,자가,4532242.5,10년 이상,0,19,16.8,6424509,0,6,0,주택 개보수,장기 상환,967800,681889.5,58488,709,1
TRAIN_01159,자가,1066999.5,4년,0,19,22.4,1008387,0,63,0,부채 통합,장기 상환,380418,1198555.5,4443,751,1
TRAIN_01160,월세,1654678.5,9년,0,7,14.3,569688,1,40,0,부채 통합,단기 상환,212928,113119.5,29074.5,782,0
TRAIN_01161,주택 담보 대출 (거주 중),3589230,2년,0,9,28.4,334132.5,0,22,0,부채 통합,단기 상환,757740,265072.5,25366.5,800,0
TRAIN_01162,월세,1807809,3년,0,22,18.1,17888422.5,0,8,0,부채 통합,장기 상환,704133,544077,18105,718,0
TRAIN_01163,자가,1411519.5,3년,0,6,17,539983.5,0,26,0,부채 통합,장기 상환,693015,148503,7431,578,1
TRAIN_01164,월세,650401.5,8년,0,7,19.6,482344.5,0,11,0,부채 통합,단기 상환,202114.5,222550.5,4576.5,655,0
TRAIN_01165,주택 담보 대출 (거주 중),1727458.5,10년 이상,0,7,17.1,700330.5,0,45,1,부채 통합,장기 상환,526243.5,108145.5,22267.5,795,0
TRAIN_01166,월세,1188976.5,1년,0,8,9.6,474844.5,0,71,0,부채 통합,단기 상환,390135,342675,14127,758,1
TRAIN_01167,주택 담보 대출 (거주 중),1804762.5,7년,0,10,41.1,838531.5,1,15,0,부채 통합,장기 상환,377530.5,561108,25614,800,0
TRAIN_01168,주택 담보 대출 (거주 중),1482607.5,10년 이상,1,10,16.5,755916,2,64,2,부채 통합,단기 상환,511972.5,180912,25027.5,815,0
TRAIN_01169,주택 담보 대출 (거주 중),1329177,1년 미만,0,5,11.7,562738.5,0,63,0,부채 통합,단기 상환,185065.5,428656.5,3336,804,0
TRAIN_01170,주택 담보 대출 (거주 중),3587265,10년 이상,0,13,40.6,3721090.5,0,35,0,부채 통합,단기 상환,546831,2852467.5,20971.5,804,0
TRAIN_01171,주택 담보 대출 (거주 중),1511911.5,8년,0,12,20.5,206737.5,1,35,1,부채 통합,단기 상환,412216.5,440485.5,7558.5,795,0
TRAIN_01172,월세,959904,1년,0,12,12.6,438907.5,0,12,0,기타,단기 상환,414781.5,30991.5,15930,669,0
TRAIN_01173,자가,1782462,8년,0,14,18.1,0,6,69,3,주택 개보수,단기 상환,370978.5,185029.5,4395,785,0
TRAIN_01174,월세,1549122,2년,0,8,16.6,843577.5,0,9,0,부채 통합,단기 상환,536101.5,75735,9190.5,707,0
TRAIN_01175,월세,1997350.5,8년,0,17,22.4,849013.5,0,64,0,부채 통합,단기 상환,234813,82906.5,18280.5,805,0
TRAIN_01176,월세,1449681,8년,1,23,18,0,6,46,3,부채 통합,단기 상환,373069.5,204721.5,16360.5,655,1
TRAIN_01177,주택 담보 대출 (거주 중),3179803.5,10년 이상,0,7,21.6,5989812,0,11,0,주택 개보수,장기 상환,1093093.5,885963,32572.5,809,0
TRAIN_01178,월세,1770876,10년 이상,0,29,16.4,1063519.5,1,31,1,부채 통합,단기 상환,539047.5,622707,43903.5,764,1
TRAIN_01179,월세,1251103.5,10년 이상,0,10,15,1240032,0,56,0,부채 통합,단기 상환,449067,287970,14919,756,0
TRAIN_01180,주택 담보 대출 (거주 중),1670466,10년 이상,0,13,27.1,602662.5,0,34,0,기타,단기 상환,284161.5,147802.5,13758,805,0
TRAIN_01181,월세,1291845,10년 이상,0,14,11.7,896643,0,7,0,기타,단기 상환,667638,435831,25237.5,705,0
TRAIN_01182,월세,2168673,10년 이상,0,20,26.3,866589,0,33,0,부채 통합,단기 상환,775954.5,882556.5,21096,758,1
TRAIN_01183,월세,802954.5,10년 이상,0,12,10.6,579241.5,0,44,0,부채 통합,단기 상환,489232.5,88921.5,13990.5,765,0
TRAIN_01184,자가,1779487.5,10년 이상,0,10,36.6,528994.5,0,13,0,기타,단기 상환,228531,110397,42427.5,676,1
TRAIN_01185,월세,2393788.5,8년,0,14,34.9,1212931.5,5,45,3,부채 통합,단기 상환,476074.5,428923.5,13614,751,0
TRAIN_01186,주택 담보 대출 (거주 중),2518491,10년 이상,0,10,19.1,700027.5,0,12,0,부채 통합,장기 상환,546334.5,157275,27022.5,685,0
TRAIN_01187,자가,1701054,8년,1,15,22.7,1069224,2,57,3,의료비,단기 상환,450222,174654,11284.5,762,0
TRAIN_01188,월세,1079910,10년 이상,1,8,14.7,1210564.5,1,32,0,부채 통합,단기 상환,592437,337302,1812,802,1
TRAIN_01189,월세,1723669.5,4년,0,14,36.6,955273.5,1,13,3,기타,단기 상환,467932.5,167074.5,22105.5,791,1
TRAIN_01190,주택 담보 대출 (거주 중),2281017,6년,1,10,12.5,658878,1,59,1,부채 통합,장기 상환,422719.5,412077,21249,807,1
TRAIN_01191,월세,1491045,10년 이상,0,7,16.6,86835,1,52,1,부채 통합,장기 상환,513888,418699.5,32517,716,1
TRAIN_01192,월세,1241161.5,6년,0,8,14.3,681205.5,0,23,0,부채 통합,단기 상환,999520.5,522697.5,20250,738,0
TRAIN_01193,월세,1234746,10년 이상,0,8,15.9,922333.5,0,33,0,부채 통합,장기 상환,348208.5,265762.5,7134,724,0
TRAIN_01194,월세,1471300.5,1년 미만,0,15,32,1355152.5,0,10,0,부채 통합,단기 상환,522262.5,835855.5,7105.5,804,1
TRAIN_01195,월세,1407148.5,10년 이상,0,10,17.4,0,0,34,0,기타,장기 상환,209922,69178.5,16828.5,667,0
TRAIN_01196,자가,2142730.5,3년,0,11,14.1,1529587.5,0,33,0,부채 통합,장기 상환,479127,225105,19306.5,684,1
TRAIN_01197,자가,1227045,1년,0,21,14.2,1276282.5,0,15,0,부채 통합,단기 상환,494134.5,481347,13087.5,724,1
TRAIN_01198,월세,1482427.5,8년,0,17,20.1,1122327,1,66,3,부채 통합,단기 상환,260107.5,361312.5,9699,800,0
TRAIN_01199,자가,1238151,5년,1,8,19,274413,5,34,0,주택 개보수,단기 상환,576949.5,24834,12217.5,682,0
TRAIN_01200,월세,2029117.5,10년 이상,0,10,13.9,909297,0,10,0,부채 통합,단기 상환,140634,366427.5,30556.5,791,0
TRAIN_01201,월세,1370320.5,1년,0,13,21.1,1022427,0,62,0,부채 통합,단기 상환,496078.5,389242.5,26848.5,735,1
TRAIN_01202,주택 담보 대출 (거주 중),9393646.5,10년 이상,0,11,29.3,6366562.5,0,33,0,부채 통합,단기 상환,531531,975708,42889.5,807,0
TRAIN_01203,월세,1021641,2년,0,9,17.9,637429.5,0,7,0,부채 통합,장기 상환,287578.5,123834,13258.5,785,0
TRAIN_01204,자가,2145955.5,10년 이상,0,9,21.7,645937.5,0,31,0,기타,단기 상환,267897,176247,12615,667,0
TRAIN_01205,주택 담보 대출 (거주 중),1893399,10년 이상,0,6,23.6,306319.5,0,2,0,주택 개보수,장기 상환,439389,108387,13620,756,0
TRAIN_01206,주택 담보 대출 (거주 중),1033077,4년,0,15,16.7,994864.5,1,33,1,부채 통합,단기 상환,545604,589372.5,30694.5,707,1
TRAIN_01207,월세,987732,1년 미만,0,9,12.5,786639,0,31,0,부채 통합,단기 상환,519501,630223.5,13143,782,0
TRAIN_01208,주택 담보 대출 (거주 중),3045607.5,6년,0,28,33.2,322792.5,1,30,1,부채 통합,단기 상환,1178962.5,289230,45402,709,0
TRAIN_01209,자가,1624552.5,10년 이상,0,12,25.9,1363872,0,21,0,부채 통합,단기 상환,169453.5,483745.5,25143,802,0
TRAIN_01210,자가,903364.5,5년,0,14,12.1,782032.5,0,39,0,부채 통합,단기 상환,154566,427116,8437.5,647,1
TRAIN_01211,월세,986448,1년,0,10,14.4,0,0,71,0,부채 통합,단기 상환,134263.5,168319.5,11809.5,715,0
TRAIN_01212,주택 담보 대출 (거주 중),1743586.5,2년,0,4,26.2,404418,0,14,0,부채 통합,단기 상환,168544.5,6106.5,6447,729,0
TRAIN_01213,월세,955795.5,10년 이상,0,8,11.3,624745.5,0,73,0,기타,단기 상환,464328,68707.5,9607.5,736,0
TRAIN_01214,월세,1003149,10년 이상,0,11,14.7,1039458,0,62,0,부채 통합,단기 상환,345901.5,256047,11743.5,802,0
TRAIN_01215,주택 담보 대출 (거주 중),1486159.5,5년,1,8,22.5,877167,1,31,1,부채 통합,단기 상환,676065,153075,24723,756,0
TRAIN_01216,주택 담보 대출 (거주 중),1867072.5,2년,0,16,16.7,862452,0,7,0,부채 통합,단기 상환,516897,319990.5,30988.5,798,0
TRAIN_01217,월세,4260040.5,10년 이상,0,8,27.7,726414,0,10,0,기타,단기 상환,128320.5,469992,18081,758,0
TRAIN_01218,월세,924871.5,10년 이상,0,10,8.8,851772,0,6,0,기타,단기 상환,277108.5,209436,10674,755,1
TRAIN_01219,월세,920524.5,6년,0,10,13.1,71679,0,13,0,부채 통합,단기 상환,151420.5,140406,18850.5,804,0
TRAIN_01220,주택 담보 대출 (거주 중),1345645.5,3년,0,14,19.7,1036155,2,5,3,부채 통합,단기 상환,543240,211498.5,13387.5,795,1
TRAIN_01221,주택 담보 대출 (거주 중),1104318,2년,0,12,14,546301.5,0,7,0,의료비,단기 상환,228898.5,133185,15886.5,687,0
TRAIN_01222,월세,1393122,10년 이상,0,9,21.5,534172.5,0,29,0,부채 통합,단기 상환,466209,261216,40437,796,1
TRAIN_01223,주택 담보 대출 (거주 중),2281174.5,10년 이상,0,17,17.6,584248.5,0,0,0,부채 통합,단기 상환,282597,231616.5,27090,735,1
TRAIN_01224,주택 담보 대출 (거주 중),3436782,10년 이상,0,24,36.6,5714949,1,41,0,주택 개보수,장기 상환,1196713.5,1022332.5,35847,802,1
TRAIN_01225,주택 담보 대출 (거주 중),2400016.5,10년 이상,0,11,20.2,5299234.5,1,75,0,주택 개보수,단기 상환,406765.5,947370,43743,784,0
TRAIN_01226,월세,1359303,1년,0,9,21.1,573477,1,39,1,부채 통합,장기 상환,423307.5,514767,32425.5,700,0
TRAIN_01227,월세,1971841.5,5년,0,8,12.4,0,0,12,0,기타,단기 상환,186087,0,6304.5,655,0
TRAIN_01228,주택 담보 대출 (거주 중),1329834,2년,1,16,22,313120.5,1,40,0,자동차 구매,단기 상환,224923.5,197446.5,17340,804,0
TRAIN_01229,월세,1335895.5,10년 이상,0,13,13.4,707439,0,11,0,부채 통합,단기 상환,122710.5,536790,19284,813,1
TRAIN_01230,월세,2630193,4년,0,8,38.1,962742,2,41,3,부채 통합,단기 상환,347391,470665.5,18981,787,0
TRAIN_01231,주택 담보 대출 (거주 중),2251447.5,10년 이상,1,10,32.8,1053430.5,2,23,0,주택 개보수,단기 상환,268689,536830.5,19665,776,0
TRAIN_01232,주택 담보 대출 (거주 중),2378410.5,10년 이상,0,25,11.9,299973,0,10,0,부채 통합,단기 상환,175872,132364.5,25750.5,764,1
TRAIN_01233,월세,1007779.5,7년,0,12,12,848439,0,6,0,부채 통합,장기 상환,323518.5,174604.5,10228.5,718,1
TRAIN_01234,월세,3763122,4년,0,9,20.2,292029,1,49,3,의료비,단기 상환,517720.5,451351.5,8781,789,0
TRAIN_01235,자가,2280916.5,10년 이상,0,13,26.8,501217.5,1,28,1,부채 통합,단기 상환,351327,395050.5,20299.5,793,1
TRAIN_01236,월세,1988409,7년,4,17,20.6,294597,2,25,3,부채 통합,단기 상환,500443.5,461251.5,42148.5,704,1
TRAIN_01237,자가,1005315,10년 이상,0,13,10.7,518610,0,52,0,부채 통합,장기 상환,556999.5,154675.5,26152.5,791,0
TRAIN_01238,월세,935589,10년 이상,1,9,14.1,916636.5,1,33,0,부채 통합,단기 상환,395769,145057.5,3381,773,1
TRAIN_01239,주택 담보 대출 (거주 중),1963207.5,7년,0,12,21,464685,0,9,0,부채 통합,장기 상환,1234909.5,217563,33030,556,0
TRAIN_01240,주택 담보 대출 (비거주 중),1913248.5,5년,1,15,15.1,838762.5,1,70,0,사업 대출,단기 상환,200293.5,0,22078.5,767,0
TRAIN_01241,월세,1319343,10년 이상,0,8,26.1,749136,0,3,0,부채 통합,단기 상환,206412,526339.5,37294.5,796,0
TRAIN_01242,월세,1457455.5,2년,0,13,11.6,487752,0,22,0,부채 통합,단기 상환,412297.5,139755,11499,711,1
TRAIN_01243,자가,1854009,10년 이상,0,10,22.7,653295,0,29,0,부채 통합,장기 상환,475200,99771,26265,773,1
TRAIN_01244,자가,1007149.5,10년 이상,7,13,16,686248.5,2,8,0,기타,단기 상환,200464.5,11292,22752,798,0
TRAIN_01245,월세,1470501,2년,0,10,19,303495,0,13,0,여행 자금,단기 상환,230319,112623,18652.5,804,0
TRAIN_01246,월세,1676104.5,10년 이상,0,11,16.8,761568,0,19,0,부채 통합,단기 상환,151348.5,155749.5,6352.5,807,0
TRAIN_01247,주택 담보 대출 (거주 중),4351920,10년 이상,0,12,23.7,3790903.5,0,28,0,부채 통합,장기 상환,751873.5,456132,24022.5,807,0
TRAIN_01248,주택 담보 대출 (거주 중),5012164.5,10년 이상,0,14,28.6,5851488,2,4,0,부채 통합,단기 상환,1077577.5,508330.5,101091,795,0
TRAIN_01249,월세,1012515,10년 이상,0,12,16.2,616623,0,65,0,기타,단기 상환,334414.5,275973,11761.5,598,0
TRAIN_01250,주택 담보 대출 (거주 중),1164226.5,5년,1,10,40,822810,2,61,1,주택 개보수,단기 상환,249585,226771.5,23484,809,1
TRAIN_01251,주택 담보 대출 (거주 중),1654020,3년,0,16,16.2,967464,0,34,0,주택 개보수,단기 상환,388138.5,419116.5,12732,782,1
TRAIN_01252,주택 담보 대출 (거주 중),1533778.5,4년,0,17,12.2,58080,1,31,1,부채 통합,단기 상환,511648.5,422278.5,6774,671,1
TRAIN_01253,월세,1912084.5,2년,0,9,14.2,235231.5,0,7,0,부채 통합,단기 상환,477010.5,28438.5,2122.5,680,0
TRAIN_01254,주택 담보 대출 (거주 중),2786200.5,2년,0,15,17.8,1529301,0,9,0,부채 통합,장기 상환,519492,496875,40734,631,1
